Source,Target,Type,Id,Label,Weight
Edward Franek,Lidia Kania,Undirected,23709,,2
Edward Franek,Magdalena Walicka,Undirected,23710,,4
Edward Franek,Marcin Chlebus,Undirected,23711,,4
Edward Franek,Marcin Czech,Undirected,23712,,2
Edward Franek,Melania Brzozowska,Undirected,23713,,4
Edward Franek,Monika Puzianowska-kuznicka,Undirected,23714,,4
Edward Franek,Tadeusz Jedrzejczyk,Undirected,23715,,1
Edward Franek,Yaroslav Sanchak,Undirected,23716,,1
Elena Gaggelli,Francesca Maria mancini,Undirected,23717,,1
Elena Gaggelli,Francesco Berti,Undirected,23718,,1
Elena Gaggelli,Gianni Valensin,Undirected,23719,,2
Elena Gaggelli,Hanna Miecznikowska,Undirected,23720,,1
Elena Gaggelli,Henryk Kozlowski,Undirected,23721,,2
Elena Gaggelli,Kornelia Wisniewska,Undirected,23722,,1
Elena Gaggelli,Krzysztof Rolka,Undirected,23723,,1
Elena Gaggelli,Leszek Lankiewicz,Undirected,23724,,1
Elena Gaggelli,Marek Luczkowski,Undirected,23725,,1
Elena Gaggelli,Maurizio Remelli,Undirected,23726,,1
Elena Gaggelli,Rebecca Pogni,Undirected,23727,,1
Elena Gaggelli,Remo Guerrini,Undirected,23728,,1
Elzbieta Izabela szczepankiewicz,Ewa Rozanska,Undirected,23729,,1
Elzbieta Izabela szczepankiewicz,Helena Poetschke,Undirected,23730,,1
Elzbieta Izabela szczepankiewicz,Joanna Blazynska,Undirected,23731,,1
Elzbieta Izabela szczepankiewicz,Lukasz Matuszak,Undirected,23732,,1
Elzbieta Izabela szczepankiewicz,Magdalena Kowalczyk,Undirected,23733,,1
Elzbieta Izabela szczepankiewicz,Malgorzata Czerny,Undirected,23734,,1
Elzbieta Izabela szczepankiewicz,Malgorzata Macuda,Undirected,23735,,1
Elzbieta Izabela szczepankiewicz,Marek Cieslak,Undirected,23736,,1
Elzbieta Izabela szczepankiewicz,Marek Masztalerz,Undirected,23737,,1
Elzbieta Izabela szczepankiewicz,Maria Kiedrowska,Undirected,23738,,1
Elzbieta Izabela szczepankiewicz,Marzena Remlein,Undirected,23739,,1
Elzbieta Izabela szczepankiewicz,Piotr Gut,Undirected,23740,,1
Elzbieta Izabela szczepankiewicz,Remigiusz Napiecek,Undirected,23741,,1
Elzbieta Izabela szczepankiewicz,Wojciech Fliegner,Undirected,23742,,1
Elzbieta Skrzeszewska-paczek,Ewa Stawasz-grabowska,Undirected,23743,,1
Elzbieta Skrzeszewska-paczek,Grzegorz Wesolowski,Undirected,23744,,4
Elzbieta Skrzeszewska-paczek,Joanna Niedzwiedzinska,Undirected,23745,,2
Elzbieta Skrzeszewska-paczek,Juliusz Jablecki,Undirected,23746,,2
Elzbieta Skrzeszewska-paczek,Magda Cizkowicz,Undirected,23747,,1
Elzbieta Skrzeszewska-paczek,Magda Cizkowicz-pekala,Undirected,23748,,3
Elzbieta Skrzeszewska-paczek,Patrycja Beniak,Undirected,23749,,2
Elzbieta Skrzeszewska-paczek,Piotr Zuk,Undirected,23750,,4
Elzbieta Skrzeszewska-paczek,Witold Grostal,Undirected,23751,,4
Emilia Lewczuk,Olga Kiuila,Undirected,23752,,1
Emilio Ernesto porta,Harry A patrinos,Undirected,23753,,1
Emilio Ernesto porta,Harry Anthony patrinos,Undirected,23754,,1
Emilio Ernesto porta,Jerzy Wisniewski,Undirected,23755,,2
Emilio Ernesto porta,Maciej Jakubowski,Undirected,23756,,2
Engelsatter B,Irene Bertschek,Undirected,23757,,1
Engelsatter B,Krzysztof Szczygielski,Undirected,23758,,1
Erik Bonsdorff,Frank Melzner,Undirected,23759,,1
Erik Bonsdorff,Gerald Schwarz,Undirected,23760,,1
Erik Bonsdorff,Harri Kuosa,Undirected,23761,,1
Erik Bonsdorff,Helen C andersson,Undirected,23762,,1
Erik Bonsdorff,Henn Ojaveer,Undirected,23763,,1
Erik Bonsdorff,Jacob Carstensen,Undirected,23764,,1
Erik Bonsdorff,Jan Dierking,Undirected,23765,,1
Erik Bonsdorff,Jens Christian refsgaard,Undirected,23766,,1
Erik Bonsdorff,Kari Hyytiainen,Undirected,23767,,1
Erik Bonsdorff,Karin Tonderski,Undirected,23768,,1
Erik Bonsdorff,Kerstin Johannesson,Undirected,23769,,1
Erik Bonsdorff,Klaus Hinsby,Undirected,23770,,1
Erik Bonsdorff,Linda Laikre,Undirected,23771,,1
Erik Bonsdorff,Marianne Zandersen,Undirected,23772,,1
Erik Bonsdorff,Michele Casini,Undirected,23773,,1
Erik Bonsdorff,Mikolaj Czajkowski,Undirected,23774,,1
Erik Bonsdorff,Monika Winder,Undirected,23775,,1
Erik Bonsdorff,Piotr Margonski,Undirected,23776,,1
Erik Bonsdorff,Sara Kurland,Undirected,23777,,1
Erik Bonsdorff,Seifeddine Jomaa,Undirected,23778,,1
Erik Bonsdorff,Thorsten Bh reusch,Undirected,23779,,1
Erik Bonsdorff,Veijo Jormalainen,Undirected,23780,,1
Erika Jorgensen,Jakub Boratynski,Undirected,23781,,1
Erika Jorgensen,Jan Gaska,Undirected,23782,,1
Erika Jorgensen,Krzysztof Wojtowicz,Undirected,23783,,1
Erika Jorgensen,Leszek Kasek,Undirected,23784,,1
Erika Jorgensen,Maciej Cygler,Undirected,23785,,1
Erika Jorgensen,Maciej Pyrka,Undirected,23786,,1
Erika Jorgensen,Magdalena Zachlod-jelec,Undirected,23787,,1
Erika Jorgensen,Michal Antoszewski,Undirected,23788,,1
Erika Jorgensen,Przemyslaw Sikora,Undirected,23789,,1
Erika Jorgensen,Robert Jeszke,Undirected,23790,,1
Erika Jorgensen,Ryszard Malarski,Undirected,23791,,1
Erika Jorgensen,Wojciech Rabiega,Undirected,23792,,1
Ernesto Villanueva,Eva Sierminska,Undirected,23793,,2
Ernesto Villanueva,Jose Maria casado,Undirected,23794,,2
Ernesto Villanueva,Olympia Bover,Undirected,23795,,2
Ernesto Villanueva,Panagiota Tzamourani,Undirected,23796,,2
Ernesto Villanueva,Philip Du caju,Undirected,23797,,2
Ernesto Villanueva,Sonia Costa,Undirected,23798,,2
Ernesto Villanueva,Tibor Zavadil,Undirected,23799,,2
Ernesto Villanueva,Yvonne Mccarthy,Undirected,23800,,2
Eva M sierminska,Joachim R frick,Undirected,23801,,2
Eva M sierminska,Markus Jantti,Undirected,23802,,2
Eva M sierminska,Markus M grabka,Undirected,23803,,1
Eva M sierminska,Markus Michael grabka,Undirected,23804,,1
Eva M sierminska,Philippe Van kerm,Undirected,23805,,2
Eva Sierminska,Jan Marcus,Undirected,23806,,1
Eva Sierminska,Janet C gornick,Undirected,23807,,1
Eva Sierminska,Joachim R frick,Undirected,23808,,1
Eva Sierminska,Jose Maria casado,Undirected,23809,,2
Eva Sierminska,Karina Doorley,Undirected,23810,,2
Eva Sierminska,Markus Jantti,Undirected,23811,,2
Eva Sierminska,Markus M grabka,Undirected,23812,,2
Eva Sierminska,Olympia Bover,Undirected,23813,,2
Eva Sierminska,Panagiota Tzamourani,Undirected,23814,,2
Eva Sierminska,Philip Du caju,Undirected,23815,,2
Eva Sierminska,Sonia Costa,Undirected,23816,,2
Eva Sierminska,Tibor Zavadil,Undirected,23817,,2
Eva Sierminska,Tim Smeeding,Undirected,23818,,2
Eva Sierminska,Timothy M smeeding,Undirected,23819,,2
Eva Sierminska,Timothy Smeeding,Undirected,23820,,2
Eva Sierminska,Yelena Takhtamanova,Undirected,23821,,3
Eva Sierminska,Yvonne Mccarthy,Undirected,23822,,2
Ewa Chlebus,Marcin Chlebus,Undirected,23823,,2
Ewa Chlebus,Monika Serafin,Undirected,23824,,1
Ewa Rozanska,Helena Poetschke,Undirected,23825,,1
Ewa Rozanska,Joanna Blazynska,Undirected,23826,,1
Ewa Rozanska,Lukasz Matuszak,Undirected,23827,,9
Ewa Rozanska,Magdalena Kowalczyk,Undirected,23828,,1
Ewa Rozanska,Malgorzata Czerny,Undirected,23829,,1
Ewa Rozanska,Malgorzata Macuda,Undirected,23830,,3
Ewa Rozanska,Marek Cieslak,Undirected,23831,,1
Ewa Rozanska,Marek Masztalerz,Undirected,23832,,1
Ewa Rozanska,Maria Kiedrowska,Undirected,23833,,1
Ewa Rozanska,Marzena Remlein,Undirected,23834,,1
Ewa Rozanska,Piotr Gut,Undirected,23835,,1
Ewa Rozanska,Remigiusz Napiecek,Undirected,23836,,1
Ewa Rozanska,Wojciech Fliegner,Undirected,23837,,1
Ewa Stanislawska,Ewa Wrobel,Undirected,23838,,1
Ewa Stanislawska,Grzegorz Szafranski,Undirected,23839,,1
Ewa Stanislawska,Grzegorz Wesolowski,Undirected,23840,,1
Ewa Stanislawska,Jacek Kotlowski,Undirected,23841,,1
Ewa Stanislawska,Karol Szafranek,Undirected,23842,,1
Ewa Stanislawska,Marcin Humanicki,Undirected,23843,,1
Ewa Stanislawska,Mariusz Kapuscinski,Undirected,23844,,1
Ewa Stanislawska,Mateusz Pipien,Undirected,23845,,1
Ewa Stanislawska,Michal Greszta,Undirected,23846,,1
Ewa Stanislawska,Michal Ledochowski,Undirected,23847,,1
Ewa Stanislawska,Michal Lesyk,Undirected,23848,,1
Ewa Stanislawska,Piotr Popowski,Undirected,23849,,1
Ewa Stanislawska,Tomasz Kleszcz,Undirected,23850,,1
Ewa Stanislawska,Tomasz Lyziak,Undirected,23851,,1
Ewa Stawasz-grabowska,Grzegorz Wesolowski,Undirected,23852,,1
Ewa Stawasz-grabowska,Joanna Niedzwiedzinska,Undirected,23853,,1
Ewa Stawasz-grabowska,Magda Cizkowicz-pekala,Undirected,23854,,1
Ewa Stawasz-grabowska,Piotr Zuk,Undirected,23855,,1
Ewa Stawasz-grabowska,Witold Grostal,Undirected,23856,,1
Ewa Witkowska,Lukasz Goczek,Undirected,23857,,1
Ewa Wrobel,Grzegorz Szafranski,Undirected,23858,,1
Ewa Wrobel,Grzegorz Wesolowski,Undirected,23859,,1
Ewa Wrobel,Jacek Kotlowski,Undirected,23860,,1
Ewa Wrobel,Karol Szafranek,Undirected,23861,,1
Ewa Wrobel,Marcin Humanicki,Undirected,23862,,1
Ewa Wrobel,Mariusz Kapuscinski,Undirected,23863,,1
Ewa Wrobel,Mateusz Pipien,Undirected,23864,,1
Ewa Wrobel,Michal Greszta,Undirected,23865,,1
Ewa Wrobel,Michal Ledochowski,Undirected,23866,,1
Ewa Wrobel,Michal Lesyk,Undirected,23867,,1
Ewa Wrobel,Piotr Popowski,Undirected,23868,,1
Ewa Wrobel,Tomasz Kleszcz,Undirected,23869,,1
Ewa Wrobel,Tomasz Lyziak,Undirected,23870,,1
Ewa Zaczynska,Maciej Zawislak,Undirected,23871,,1
Ewa Zaczynska,Tomasz Bialecki,Undirected,23872,,1
Ewa Zawojska,Krzysztof Szczygielski,Undirected,23873,,1
Ewa Zawojska,Mikolaj Czajkowski,Undirected,23874,,2
Ewa Zawojska,Oded Stark,Undirected,23875,,1
Ewa Zawojska,Wiktor Budzinski,Undirected,23876,,1
Ewa Zawojska,Wilhelm Kohler,Undirected,23877,,1
Faisal Mehmood mirza,Fujun Hou,Undirected,23878,,1
Faisal Mehmood mirza,Rana Umair ashraf,Undirected,23879,,1
Faisal Mehmood mirza,Syed Anees haider zaidi,Undirected,23880,,1
Farreras V,Hutchison M,Undirected,23881,,1
Farreras V,Jeanrenaud C,Undirected,23882,,1
Farreras V,Kaderjak P,Undirected,23883,,1
Farreras V,Maca V,Undirected,23884,,1
Farreras V,Markiewicz O,Undirected,23885,,1
Farreras V,Markowska A,Undirected,23886,,1
Farreras V,Metcalf H,Undirected,23887,,1
Farreras V,Navrud S,Undirected,23888,,1
Farreras V,Nielsen Seested j,Undirected,23889,,1
Farreras V,Ortiz R,Undirected,23890,,1
Farreras V,Pellegrini S,Undirected,23891,,1
Farreras V,Rabl A,Undirected,23892,,1
Farreras V,Riera R,Undirected,23893,,1
Farreras V,Scasny M,Undirected,23894,,1
Farreras V,Stoeckel M-e,Undirected,23895,,1
Farreras V,Szanto R,Undirected,23896,,1
Farreras V,Urban J,Undirected,23897,,1
Fenni Lian,Muhammad Usman,Undirected,23898,,1
Fenni Lian,Rana Umair ashraf,Undirected,23899,,1
Fenni Lian,Shufang Xiao,Undirected,23900,,1
Filip A dabrowski,Jan Borysowski,Undirected,23901,,1
Filip A dabrowski,Katarzyna Czarzasta,Undirected,23902,,1
Filip A dabrowski,Leszek Paczek,Undirected,23903,,1
Filip A dabrowski,Lukasz Michalowski,Undirected,23904,,2
Filip A dabrowski,Marcin Chlebus,Undirected,23905,,3
Filip A dabrowski,Miroslaw Wielgos,Undirected,23906,,3
Filip Szubzda,Marcin Chlebus,Undirected,23907,,1
Filip Targowski,Grzegorz Tchorek,Undirected,23908,,1
Filip Targowski,Katarzyna Dziewanowska,Undirected,23909,,1
Filip Targowski,Michal Brzozowski,Undirected,23910,,1
Filip Targowski,Michal Kurtyka,Undirected,23911,,1
Filip Targowski,Waldemar Koziol,Undirected,23912,,1
Filip Wuyts,Jerzy Mycielski,Undirected,23913,,1
Filip Wuyts,Yohanes E riyanto,Undirected,23914,,1
Filippo Di mauro,Paloma Lopez-garcia,Undirected,23915,,1
Floriane Van den,Grzegorz Wesolowski,Undirected,23916,,1
Floriane Van den,Isabella Moder,Undirected,23917,,1
Floriane Van den,Joel Graca alves,Undirected,23918,,1
Floriane Van den,Juan Carlos berganza,Undirected,23919,,1
Floriane Van den,Lilian Kreitz,Undirected,23920,,1
Floriane Van den,Luis Molina sanchez,Undirected,23921,,1
Floriane Van den,Markus Eller,Undirected,23922,,1
Floriane Van den,Rafael Cezar,Undirected,23923,,1
Floriane Van den,Roland Beck,Undirected,23924,,1
Floriane Van den,Valerio Nispi landi,Undirected,23925,,1
Forbes R,Grabowski Ww,Undirected,23926,,1
Forbes R,Halliwell C,Undirected,23927,,1
Forbes R,Khairoutdinov M,Undirected,23928,,1
Forbes R,Lang S,Undirected,23929,,1
Forbes R,Nasuno T,Undirected,23930,,1
Forbes R,Petch J,Undirected,23931,,1
Forbes R,Tao W-k,Undirected,23932,,1
Forbes R,Wong R,Undirected,23933,,1
Forbes R,Wu X,Undirected,23934,,1
Forbes R,Xu K-m,Undirected,23935,,1
Francesca Borgonovi,Maciej Jakubowski,Undirected,23936,,1
Francesca Maria mancini,Gianni Valensin,Undirected,23937,,1
Francesca Maria mancini,Henryk Kozlowski,Undirected,23938,,1
Francesca Maria mancini,Kornelia Wisniewska,Undirected,23939,,1
Francesca Maria mancini,Leszek Lankiewicz,Undirected,23940,,1
Francesca Maria mancini,Marek Luczkowski,Undirected,23941,,1
Francesco Berti,Gianni Valensin,Undirected,23942,,1
Francesco Berti,Hanna Miecznikowska,Undirected,23943,,1
Francesco Berti,Henryk Kozlowski,Undirected,23944,,1
Francesco Berti,Krzysztof Rolka,Undirected,23945,,1
Francesco Berti,Maurizio Remelli,Undirected,23946,,1
Francesco Berti,Rebecca Pogni,Undirected,23947,,1
Francesco Berti,Remo Guerrini,Undirected,23948,,1
Francoise Guichard,Jon C petch,Undirected,23949,,1
Francoise Guichard,Kuan-man Xu,Undirected,23950,,1
Francoise Guichard,Leo J donner,Undirected,23951,,1
Francoise Guichard,Marat Khairoutdinov,Undirected,23952,,1
Francoise Guichard,Ming-hua Zhang,Undirected,23953,,1
Francoise Guichard,Richard T cederwall,Undirected,23954,,1
Francoise Guichard,Shao Cheng xie,Undirected,23955,,1
Francoise Guichard,Steven K krueger,Undirected,23956,,1
Francoise Guichard,Wei-kuo Tao,Undirected,23957,,1
Francoise Guichard,Wojciech W grabowski,Undirected,23958,,1
Francoise Guichard,Yio John j,Undirected,23959,,1
Frank Melzner,Gerald Schwarz,Undirected,23960,,1
Frank Melzner,Harri Kuosa,Undirected,23961,,1
Frank Melzner,Helen C andersson,Undirected,23962,,1
Frank Melzner,Henn Ojaveer,Undirected,23963,,1
Frank Melzner,Jacob Carstensen,Undirected,23964,,1
Frank Melzner,Jan Dierking,Undirected,23965,,1
Frank Melzner,Jens Christian refsgaard,Undirected,23966,,1
Frank Melzner,Kari Hyytiainen,Undirected,23967,,1
Frank Melzner,Karin Tonderski,Undirected,23968,,1
Frank Melzner,Kerstin Johannesson,Undirected,23969,,1
Frank Melzner,Klaus Hinsby,Undirected,23970,,1
Frank Melzner,Linda Laikre,Undirected,23971,,1
Frank Melzner,Marianne Zandersen,Undirected,23972,,1
Frank Melzner,Michele Casini,Undirected,23973,,1
Frank Melzner,Mikolaj Czajkowski,Undirected,23974,,1
Frank Melzner,Monika Winder,Undirected,23975,,1
Frank Melzner,Piotr Margonski,Undirected,23976,,1
Frank Melzner,Sara Kurland,Undirected,23977,,1
Frank Melzner,Seifeddine Jomaa,Undirected,23978,,1
Frank Melzner,Thorsten Bh reusch,Undirected,23979,,1
Frank Melzner,Veijo Jormalainen,Undirected,23980,,1
Fujun Hou,Muhammad Ilyas,Undirected,23981,,2
Fujun Hou,Muhammad Junaid,Undirected,23982,,1
Fujun Hou,Muhammad Saeed ashraf,Undirected,23983,,4
Fujun Hou,Naeem Akhtar,Undirected,23984,,1
Fujun Hou,Rana Umair ashraf,Undirected,23985,,6
Fujun Hou,Syed Ali ashiq kirmani,Undirected,23986,,3
Fujun Hou,Syed Anees haider zaidi,Undirected,23987,,3
Fujun Hou,Wasim Ahmad,Undirected,23988,,2
Fujun Hou,Woo Gon kim,Undirected,23989,,1
Gabriela Grotkowska,Jan Jakub michalek,Undirected,23990,,2
Gabriela Grotkowska,Jerzy Mycielski,Undirected,23991,,1
Gabriela Grotkowska,Joanna Tyrowicz,Undirected,23992,,2
Gabriela Grotkowska,Leszek Wincenciak,Undirected,23993,,1
Gabriela Grotkowska,Lukasz Goczek,Undirected,23994,,2
Gabriela Grotkowska,Maurice Obstfeld,Undirected,23995,,2
Gabriela Grotkowska,Paul Robin krugman,Undirected,23996,,2
Gabriela Grotkowska,Pawel Gieraltowski,Undirected,23997,,2
Gabriela Grotkowska,Tomasz Gajderowicz,Undirected,23998,,1
Gabriela Grotkowska,Wlodzimierz Siwinski,Undirected,23999,,2
Gajderowicz T,Glomb K,Undirected,24000,,1
Gajderowicz T,Jakubowski M,Undirected,24001,,2
Gajderowicz T,Krawczyk A,Undirected,24002,,1
Gajderowicz T,Kulisiewicz T,Undirected,24003,,1
Gajderowicz T,Nowakowski Z,Undirected,24004,,1
Gajderowicz T,Zlotnicki A,Undirected,24005,,1
Gebska J,Julian Zawistowski,Undirected,24006,,1
Gebska J,Kowal P,Undirected,24007,,1
Gebska J,Regulski A,Undirected,24008,,1
Gebska J,Rosik P,Undirected,24009,,1
Gebska J,Szczygielski K,Undirected,24010,,1
Gebska J,Szpor A,Undirected,24011,,1
Gebska J,Zub M,Undirected,24012,,1
Geoffrey Jd hewings,Jonathan M horridge,Undirected,24013,,1
Geoffrey Jd hewings,Oliver Fritz,Undirected,24014,,1
Gerald Schwarz,Harri Kuosa,Undirected,24015,,1
Gerald Schwarz,Helen C andersson,Undirected,24016,,1
Gerald Schwarz,Henn Ojaveer,Undirected,24017,,1
Gerald Schwarz,Jacob Carstensen,Undirected,24018,,1
Gerald Schwarz,Jan Dierking,Undirected,24019,,1
Gerald Schwarz,Jens Christian refsgaard,Undirected,24020,,1
Gerald Schwarz,Kari Hyytiainen,Undirected,24021,,1
Gerald Schwarz,Karin Tonderski,Undirected,24022,,1
Gerald Schwarz,Kerstin Johannesson,Undirected,24023,,1
Gerald Schwarz,Klaus Hinsby,Undirected,24024,,1
Gerald Schwarz,Linda Laikre,Undirected,24025,,1
Gerald Schwarz,Marianne Zandersen,Undirected,24026,,1
Gerald Schwarz,Michele Casini,Undirected,24027,,1
Gerald Schwarz,Mikolaj Czajkowski,Undirected,24028,,1
Gerald Schwarz,Monika Winder,Undirected,24029,,1
Gerald Schwarz,Piotr Margonski,Undirected,24030,,1
Gerald Schwarz,Sara Kurland,Undirected,24031,,1
Gerald Schwarz,Seifeddine Jomaa,Undirected,24032,,1
Gerald Schwarz,Thorsten Bh reusch,Undirected,24033,,1
Gerald Schwarz,Veijo Jormalainen,Undirected,24034,,1
Gerli Paat-ahi,Group Eurodrg,Undirected,24035,,1
Gerli Paat-ahi,Janek Saluse,Undirected,24036,,1
Gerli Paat-ahi,Maria Swiderek,Undirected,24037,,1
Gerli Paat-ahi,Pawel Sakowski,Undirected,24038,,1
Gianluigi Coppola,Maria Kubara,Undirected,24039,,1
Gianluigi Coppola,Sebastien Bourdin,Undirected,24040,,1
Gianluigi Coppola,Sergio Destefanis,Undirected,24041,,1
Gianni Valensin,Hanna Miecznikowska,Undirected,24042,,1
Gianni Valensin,Henryk Kozlowski,Undirected,24043,,2
Gianni Valensin,Kornelia Wisniewska,Undirected,24044,,1
Gianni Valensin,Krzysztof Rolka,Undirected,24045,,1
Gianni Valensin,Leszek Lankiewicz,Undirected,24046,,1
Gianni Valensin,Marek Luczkowski,Undirected,24047,,1
Gianni Valensin,Maurizio Remelli,Undirected,24048,,1
Gianni Valensin,Rebecca Pogni,Undirected,24049,,1
Gianni Valensin,Remo Guerrini,Undirected,24050,,1
Gilis-januszewska A,Kalbarczyk M,Undirected,24051,,3
Gilis-januszewska A,Kula G,Undirected,24052,,3
Gilis-januszewska A,Myck M,Undirected,24053,,3
Gilis-januszewska A,Nicinska A,Undirected,24054,,3
Gilis-januszewska A,Topor-madry R,Undirected,24055,,3
Gilis-januszewska A,Wisniewski M,Undirected,24056,,2
Gilis-januszewska A,Wisniewski R,Undirected,24057,,1
Glomb K,Jakubowski M,Undirected,24058,,1
Glomb K,Krawczyk A,Undirected,24059,,1
Glomb K,Kulisiewicz T,Undirected,24060,,1
Glomb K,Nowakowski Z,Undirected,24061,,1
Glomb K,Zlotnicki A,Undirected,24062,,1
Goczek L,Witkowska E,Undirected,24063,,1
Goczek L,Witkowski B,Undirected,24064,,1
Goczek Ukasz l,John B taylor,Undirected,24065,,1
Goczek Ukasz l,Leszek Balcerowicz,Undirected,24066,,1
Grabowski W,Grenier H,Undirected,24067,,1
Grabowski W,Guichard F,Undirected,24068,,1
Grabowski W,Jones Cg,Undirected,24069,,1
Grabowski W,Kohler M,Undirected,24070,,1
Grabowski W,Petch Jc,Undirected,24071,,1
Grabowski W,Piriou J-m,Undirected,24072,,1
Grabowski W,Redelsperger J-l,Undirected,24073,,1
Grabowski W,Tailleux R,Undirected,24074,,1
Grabowski W,Tomasini M,Undirected,24075,,1
Grabowski Ww,Halliwell C,Undirected,24076,,1
Grabowski Ww,Khairoutdinov M,Undirected,24077,,1
Grabowski Ww,Lang S,Undirected,24078,,1
Grabowski Ww,Nasuno T,Undirected,24079,,1
Grabowski Ww,Petch J,Undirected,24080,,1
Grabowski Ww,Tao W-k,Undirected,24081,,1
Grabowski Ww,Wong R,Undirected,24082,,1
Grabowski Ww,Wu X,Undirected,24083,,1
Grabowski Ww,Xu K-m,Undirected,24084,,1
Gradzewicz Michal,Grela Marcin,Undirected,24085,,1
Gradzewicz Michal,Growiec Jakub,Undirected,24086,,1
Gradzewicz Michal,Hagemejer Jan,Undirected,24087,,1
Gradzewicz Michal,Izabela Tymoczko d,Undirected,24088,,1
Gradzewicz Michal,Kosior Anna,Undirected,24089,,1
Gradzewicz Michal,Lewkowicz Jacek,Undirected,24090,,1
Gradzewicz Michal,Michalek Tomasz,Undirected,24091,,1
Gradzewicz Michal,Mroczek Wojciech,Undirected,24092,,1
Gradzewicz Michal,Muck Jakub,Undirected,24093,,1
Gradzewicz Michal,Niechcial Marek,Undirected,24094,,1
Gradzewicz Michal,Piasecki Tomasz,Undirected,24095,,1
Gradzewicz Michal,Popowski Piotr,Undirected,24096,,1
Gradzewicz Michal,Puchalska Katarzyna,Undirected,24097,,1
Gradzewicz Michal,Rola-janicka Magdalena,Undirected,24098,,1
Gradzewicz Michal,Rubaszek Michal,Undirected,24099,,1
Gradzewicz Michal,Slubowski Rafal,Undirected,24100,,1
Gradzewicz Michal,Stazka-gawrysiak Agnieszka,Undirected,24101,,1
Gradzewicz Michal,Suleja Wawrzyniec,Undirected,24102,,1
Gradzewicz Michal,Tchorek Grzegorz,Undirected,24103,,1
Gradzewicz Michal,Tomkiewicz Marcin,Undirected,24104,,1
Gradzewicz Michal,Wierus Kamil,Undirected,24105,,1
Grazyna Bukowska,Grzegorz Kula,Undirected,24106,,1
Grazyna Bukowska,Leszek Morawski,Undirected,24107,,1
Greg Kaplan,Piotr Zoch,Undirected,24108,,2
Greg Kaplan,Steve Bond,Undirected,24109,,1
Grela Marcin,Growiec Jakub,Undirected,24110,,1
Grela Marcin,Hagemejer Jan,Undirected,24111,,1
